epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,9.32822,2.95083,4.60559,2.35329,0.00019,0.0307,0.00011,1e-05,2.50006,4.10476,2.32478,0.00077166,0.00025722,0.00077166,0.00025722,0.00077166,0.00025722,0.00077166,0.00025722
2,17.6156,2.09996,4.20075,1.77474,7e-05,0.00877,4e-05,1e-05,1.74385,3.82798,1.63973,0.00155478,0.000518261,0.00155478,0.000518261,0.00155478,0.000518261,0.00155478,0.000518261
3,25.9457,1.4148,3.625,1.26267,0.00879,1,0.22318,0.16898,1.32951,3.59321,1.20236,0.00230565,0.00076855,0.00230565,0.00076855,0.00230565,0.00076855,0.00230565,0.00076855
4,34.0688,1.20752,2.93406,1.0531,0.54132,0.33333,0.23003,0.17767,1.1799,3.19237,1.01546,0.00302426,0.00100809,0.00302426,0.00100809,0.00302426,0.00100809,0.00302426,0.00100809
5,42.2046,1.15901,1.77878,0.99704,0.86687,0.40676,0.89275,0.57916,1.25143,2.13255,1.0686,0.00371062,0.00123687,0.00371062,0.00123687,0.00371062,0.00123687,0.00371062,0.00123687
6,50.3774,1.11373,1.31413,0.99454,0.87356,1,0.87281,0.58341,1.2476,1.22608,1.07051,0.00386259,0.00128753,0.00386259,0.00128753,0.00386259,0.00128753,0.00386259,0.00128753
7,58.5263,1.07836,1.11413,0.98849,0.87516,1,0.88208,0.58416,1.23291,1.01219,1.02296,0.0037777,0.00125923,0.0037777,0.00125923,0.0037777,0.00125923,0.0037777,0.00125923
8,66.6598,1.04651,1.01541,0.96965,0.87549,1,0.88347,0.59325,1.23831,0.98428,1.00524,0.00369282,0.00123094,0.00369282,0.00123094,0.00369282,0.00123094,0.00369282,0.00123094
9,74.8777,1.04924,0.97593,0.96576,0.87562,1,0.90447,0.59922,1.24288,0.94124,0.99575,0.00360794,0.00120265,0.00360794,0.00120265,0.00360794,0.00120265,0.00360794,0.00120265
10,83.0619,1.02275,0.90167,0.95502,0.87563,1,0.88966,0.58301,1.22331,0.93462,0.97326,0.00352306,0.00117435,0.00352306,0.00117435,0.00352306,0.00117435,0.00352306,0.00117435
11,91.2167,1.01498,0.85265,0.95085,0.87581,1,0.90181,0.609,1.20473,0.96625,0.97018,0.00343817,0.00114606,0.00343817,0.00114606,0.00343817,0.00114606,0.00343817,0.00114606
12,99.3242,1.01118,0.824,0.94906,0.8751,1,0.90805,0.6018,1.1882,0.96904,0.97161,0.00335329,0.00111776,0.00335329,0.00111776,0.00335329,0.00111776,0.00335329,0.00111776
13,107.395,1.01265,0.80503,0.96277,0.87506,1,0.91371,0.59017,1.23524,0.95604,0.98911,0.00326841,0.00108947,0.00326841,0.00108947,0.00326841,0.00108947,0.00326841,0.00108947
14,115.514,1.02712,0.78603,0.95953,0.87591,1,0.91201,0.61543,1.31046,0.97725,1.01967,0.00318353,0.00106118,0.00318353,0.00106118,0.00318353,0.00106118,0.00318353,0.00106118
15,123.72,1.00304,0.73904,0.94989,0.87631,1,0.90153,0.60014,1.29578,0.96459,1.01203,0.00309864,0.00103288,0.00309864,0.00103288,0.00309864,0.00103288,0.00309864,0.00103288
16,131.937,1.01014,0.74686,0.95597,0.8758,1,0.9141,0.61699,1.19805,0.87714,0.98352,0.00301376,0.00100459,0.00301376,0.00100459,0.00301376,0.00100459,0.00301376,0.00100459
17,140.076,0.98343,0.71946,0.93681,0.87596,1,0.9124,0.62553,1.20681,0.86189,0.98486,0.00292888,0.000976293,0.00292888,0.000976293,0.00292888,0.000976293,0.00292888,0.000976293
18,148.266,0.99573,0.72221,0.95484,0.8762,1,0.89613,0.61076,1.25521,0.90359,0.99958,0.002844,0.000947999,0.002844,0.000947999,0.002844,0.000947999,0.002844,0.000947999
19,156.519,0.99848,0.70996,0.95069,0.87611,1,0.89869,0.60232,1.23453,0.90749,0.99563,0.00275911,0.000919704,0.00275911,0.000919704,0.00275911,0.000919704,0.00275911,0.000919704
20,164.732,1.00593,0.70364,0.94711,0.87576,1,0.89363,0.60546,1.22036,0.85449,0.99437,0.00267423,0.00089141,0.00267423,0.00089141,0.00267423,0.00089141,0.00267423,0.00089141
