epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
31,210.752,0.7836,0.53853,0.87441,0.99927,1,0.995,0.80069,0.77808,0.39017,0.96894,0.00203041,0.000676802,0.00203041,0.000676802,0.00203041,0.000676802,0.00203041,0.000676802
32,217.518,0.79729,0.53373,0.87538,0.99937,1,0.995,0.79889,0.77453,0.38889,0.96969,0.00193139,0.000643795,0.00193139,0.000643795,0.00193139,0.000643795,0.00193139,0.000643795
33,224.27,0.78638,0.53638,0.87453,0.99932,1,0.995,0.79611,0.7796,0.38504,0.97044,0.00183237,0.000610789,0.00183237,0.000610789,0.00183237,0.000610789,0.00183237,0.000610789
34,231.039,0.77895,0.52621,0.87231,0.99927,1,0.995,0.79505,0.78284,0.3934,0.96871,0.00173335,0.000577782,0.00173335,0.000577782,0.00173335,0.000577782,0.00173335,0.000577782
35,237.782,0.79677,0.53099,0.88331,0.99913,1,0.995,0.79901,0.77438,0.37615,0.96908,0.00163433,0.000544776,0.00163433,0.000544776,0.00163433,0.000544776,0.00163433,0.000544776
36,244.534,0.78385,0.52245,0.8726,0.99918,1,0.995,0.8006,0.78109,0.38712,0.9709,0.00153531,0.000511769,0.00153531,0.000511769,0.00153531,0.000511769,0.00153531,0.000511769
37,251.284,0.79271,0.52766,0.87307,0.99889,1,0.995,0.79003,0.80452,0.38587,0.97299,0.00143629,0.000478762,0.00143629,0.000478762,0.00143629,0.000478762,0.00143629,0.000478762
38,258.272,0.78663,0.51335,0.87875,0.99913,1,0.995,0.79543,0.7723,0.39835,0.96879,0.00133727,0.000445756,0.00133727,0.000445756,0.00133727,0.000445756,0.00133727,0.000445756
39,265.104,0.78932,0.50827,0.87887,0.99932,1,0.995,0.79904,0.77911,0.38476,0.96868,0.00123825,0.000412749,0.00123825,0.000412749,0.00123825,0.000412749,0.00123825,0.000412749
40,271.845,0.77273,0.49754,0.87439,0.99934,1,0.995,0.79691,0.77113,0.39127,0.96809,0.00113923,0.000379743,0.00113923,0.000379743,0.00113923,0.000379743,0.00113923,0.000379743
41,278.132,0.77957,0.64994,0.86876,0.99911,1,0.995,0.78435,0.79464,0.4134,0.97486,0.00104021,0.000346736,0.00104021,0.000346736,0.00104021,0.000346736,0.00104021,0.000346736
42,284.297,0.77544,0.6468,0.87324,0.99914,1,0.995,0.78949,0.79062,0.41721,0.97617,0.000941188,0.000313729,0.000941188,0.000313729,0.000941188,0.000313729,0.000941188,0.000313729
43,290.482,0.78639,0.63014,0.88774,0.99928,1,0.995,0.80315,0.78322,0.38681,0.97408,0.000842168,0.000280723,0.000842168,0.000280723,0.000842168,0.000280723,0.000842168,0.000280723
44,296.648,0.77936,0.62028,0.88069,0.99934,1,0.995,0.80286,0.78921,0.39359,0.97374,0.000743149,0.000247716,0.000743149,0.000247716,0.000743149,0.000247716,0.000743149,0.000247716
45,302.835,0.77565,0.60267,0.88202,0.99932,1,0.995,0.80156,0.78691,0.38594,0.97285,0.000644129,0.00021471,0.000644129,0.00021471,0.000644129,0.00021471,0.000644129,0.00021471
46,308.958,0.77562,0.60664,0.87057,0.99929,1,0.995,0.79496,0.78108,0.38815,0.97291,0.000545109,0.000181703,0.000545109,0.000181703,0.000545109,0.000181703,0.000545109,0.000181703
47,315.115,0.77009,0.60865,0.87624,0.99928,1,0.995,0.79259,0.77663,0.40223,0.97244,0.000446089,0.000148696,0.000446089,0.000148696,0.000446089,0.000148696,0.000446089,0.000148696
48,321.314,0.77031,0.604,0.8733,0.99928,1,0.995,0.7926,0.77561,0.39699,0.9717,0.000347069,0.00011569,0.000347069,0.00011569,0.000347069,0.00011569,0.000347069,0.00011569
49,327.471,0.77854,0.6167,0.87737,0.99934,1,0.995,0.79279,0.77509,0.38998,0.97147,0.00024805,8.26832e-05,0.00024805,8.26832e-05,0.00024805,8.26832e-05,0.00024805,8.26832e-05
50,333.615,0.77777,0.59582,0.87297,0.99933,1,0.995,0.80017,0.77375,0.38412,0.97092,0.00014903,4.96766e-05,0.00014903,4.96766e-05,0.00014903,4.96766e-05,0.00014903,4.96766e-05
