epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
31,363.494,1.45111,0.68225,1.06433,0.99957,1,0.995,0.55033,1.69009,0.73672,1.18189,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812
32,375.107,1.43754,0.687,1.04444,0.99958,1,0.995,0.54974,1.73478,0.65442,1.19807,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724
33,386.78,1.46164,0.68876,1.05829,0.99958,1,0.995,0.55273,1.75035,0.6154,1.20032,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328
34,398.483,1.45429,0.67101,1.05616,0.99957,1,0.995,0.5499,1.75482,0.6881,1.2057,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932
35,410.118,1.42052,0.64694,1.04781,0.99963,1,0.995,0.55672,1.7646,0.6575,1.20645,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536
36,421.744,1.43081,0.65505,1.04809,0.9996,1,0.995,0.5534,1.73155,0.66761,1.1985,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614
37,433.429,1.42931,0.66614,1.05554,0.99955,1,0.995,0.56446,1.69851,0.70502,1.20072,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744
38,445.064,1.422,0.65945,1.04522,0.99953,1,0.995,0.55615,1.71355,0.75489,1.21606,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348
39,456.752,1.44671,0.66048,1.05279,0.99952,1,0.995,0.55226,1.71453,0.72951,1.2195,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952
40,468.4,1.41711,0.65377,1.03827,0.99953,1,0.995,0.55102,1.71752,0.75848,1.21933,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556
41,479.12,1.43234,0.73667,1.03983,0.99955,1,0.995,0.56416,1.69298,0.74322,1.20563,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416
42,489.763,1.44775,0.73894,1.04222,0.99953,1,0.995,0.57038,1.66943,0.70309,1.18413,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764
43,500.328,1.46553,0.73351,1.03624,0.99953,1,0.995,0.573,1.67769,0.71657,1.19822,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368
44,510.867,1.44237,0.74006,1.04031,0.99954,1,0.995,0.56517,1.68792,0.71379,1.19268,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972
45,521.501,1.41924,0.72894,1.03369,0.99954,1,0.995,0.56038,1.69609,0.74671,1.20357,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576
46,532.345,1.41687,0.7219,1.01582,0.99952,1,0.995,0.56181,1.68162,0.69636,1.19312,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218
47,543.052,1.39153,0.71751,1.01483,0.99953,1,0.995,0.57704,1.67544,0.74156,1.19839,0.0005352,0.0001784,0.0005352,0.0001784,0.0005352,0.0001784,0.0005352,0.0001784
48,553.667,1.40106,0.70364,1.03004,0.99954,1,0.995,0.5713,1.67296,0.71976,1.19394,0.0004164,0.0001388,0.0004164,0.0001388,0.0004164,0.0001388,0.0004164,0.0001388
49,564.29,1.42592,0.69909,1.02131,0.99955,1,0.995,0.57462,1.68053,0.74495,1.20376,0.0002976,9.92e-05,0.0002976,9.92e-05,0.0002976,9.92e-05,0.0002976,9.92e-05
50,574.885,1.43279,0.68841,1.04162,0.99955,1,0.995,0.57881,1.68351,0.75582,1.21078,0.0001788,5.96e-05,0.0001788,5.96e-05,0.0001788,5.96e-05,0.0001788,5.96e-05
