epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,3.94398,2.97612,4.66618,2.45831,0,0,0,0,2.44834,4.11995,2.39783,0.00090018,0.00030006,0.00090018,0.00030006,0.00090018,0.00030006,0.00090018,0.00030006
2,6.98484,2.03551,4.16893,1.75067,0.00192,0.5,0.00382,0.00255,1.53671,3.88404,1.72849,0.00181373,0.000604578,0.00181373,0.000604578,0.00181373,0.000604578,0.00181373,0.000604578
3,9.98329,1.34859,3.50849,1.2519,0.00499,0.91447,0.373,0.26615,1.09853,3.4427,1.06993,0.00268966,0.000896553,0.00268966,0.000896553,0.00268966,0.000896553,0.00268966,0.000896553
4,12.8457,1.18991,2.48674,1.09068,0.81272,0.5,0.75115,0.47014,1.2766,2.72989,1.36263,0.00352796,0.00117599,0.00352796,0.00117599,0.00352796,0.00117599,0.00352796,0.00117599
5,15.7141,1.12782,1.41761,1.07972,0.81424,1,0.8527,0.56894,1.27234,1.41573,1.47767,0.00432863,0.00144288,0.00432863,0.00144288,0.00432863,0.00144288,0.00432863,0.00144288
6,18.5803,1.0725,1.2414,1.0303,0.81249,1,0.82797,0.52833,1.28316,1.5703,1.40257,0.0045059,0.00150197,0.0045059,0.00150197,0.0045059,0.00150197,0.0045059,0.00150197
7,21.4055,1.05251,1.15359,1.00319,0.81211,1,0.86718,0.52002,1.23186,1.31718,1.1888,0.00440688,0.00146896,0.00440688,0.00146896,0.00440688,0.00146896,0.00440688,0.00146896
8,24.7641,1.05062,1.05028,1.0025,0.81088,1,0.84595,0.54634,1.26314,1.17795,1.22569,0.00430786,0.00143595,0.00430786,0.00143595,0.00430786,0.00143595,0.00430786,0.00143595
