epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
31,224.333,1.01974,0.62939,0.98841,0.99335,1,0.995,0.73958,0.9655,0.52018,0.9613,0.00263625,0.00087875,0.00263625,0.00087875,0.00263625,0.00087875,0.00263625,0.00087875
32,231.547,1.04138,0.63839,1.00246,0.99161,1,0.995,0.73574,0.99239,0.5207,0.97576,0.00259912,0.000866375,0.00259912,0.000866375,0.00259912,0.000866375,0.00259912,0.000866375
33,238.741,1.01489,0.62375,0.99103,0.99228,1,0.995,0.72177,1.04141,0.51594,0.97629,0.002562,0.000854,0.002562,0.000854,0.002562,0.000854,0.002562,0.000854
34,245.939,1.00815,0.6196,0.98489,0.99172,1,0.995,0.72884,0.97178,0.51541,0.95677,0.00252487,0.000841625,0.00252487,0.000841625,0.00252487,0.000841625,0.00252487,0.000841625
35,253.14,1.00918,0.61529,0.98863,0.98898,1,0.995,0.73183,1.01319,0.51593,0.99572,0.00248775,0.00082925,0.00248775,0.00082925,0.00248775,0.00082925,0.00248775,0.00082925
36,260.36,0.99501,0.60671,0.98231,0.99483,1,0.995,0.70094,0.99311,0.51486,0.98633,0.00245062,0.000816875,0.00245062,0.000816875,0.00245062,0.000816875,0.00245062,0.000816875
37,267.624,1.00765,0.60714,0.99083,0.99368,1,0.995,0.70989,0.99,0.48964,0.97037,0.0024135,0.0008045,0.0024135,0.0008045,0.0024135,0.0008045,0.0024135,0.0008045
38,274.799,0.99728,0.60024,0.982,0.99362,1,0.995,0.72194,0.96803,0.47315,0.97117,0.00237638,0.000792125,0.00237638,0.000792125,0.00237638,0.000792125,0.00237638,0.000792125
39,282.006,0.99588,0.58952,0.97885,0.99103,1,0.995,0.74752,0.96832,0.4734,0.96442,0.00233925,0.00077975,0.00233925,0.00077975,0.00233925,0.00077975,0.00233925,0.00077975
40,289.237,1.00638,0.59256,0.98521,0.9933,1,0.995,0.74872,0.95724,0.49933,0.96929,0.00230212,0.000767375,0.00230212,0.000767375,0.00230212,0.000767375,0.00230212,0.000767375
41,296.408,0.99333,0.59257,0.99103,0.98707,1,0.995,0.72097,0.97404,0.48926,0.96432,0.002265,0.000755,0.002265,0.000755,0.002265,0.000755,0.002265,0.000755
42,303.561,1.00686,0.58021,0.98451,0.993,1,0.995,0.72571,0.9992,0.50111,0.96329,0.00222788,0.000742625,0.00222788,0.000742625,0.00222788,0.000742625,0.00222788,0.000742625
43,310.773,0.985,0.57834,0.97797,0.99473,1,0.995,0.74135,0.96601,0.47015,0.96025,0.00219075,0.00073025,0.00219075,0.00073025,0.00219075,0.00073025,0.00219075,0.00073025
44,318.021,0.98144,0.57603,0.98223,0.99527,1,0.995,0.73138,0.98611,0.45487,0.97368,0.00215363,0.000717875,0.00215363,0.000717875,0.00215363,0.000717875,0.00215363,0.000717875
45,325.166,0.99772,0.57999,0.9878,0.99494,1,0.995,0.71408,0.99233,0.47181,0.98237,0.0021165,0.0007055,0.0021165,0.0007055,0.0021165,0.0007055,0.0021165,0.0007055
46,332.354,1.00656,0.58041,0.99148,0.99465,1,0.995,0.74326,0.95589,0.47336,0.96209,0.00207938,0.000693125,0.00207938,0.000693125,0.00207938,0.000693125,0.00207938,0.000693125
47,339.56,0.99574,0.58002,0.98434,0.99282,1,0.995,0.73166,0.97985,0.47854,0.97098,0.00204225,0.00068075,0.00204225,0.00068075,0.00204225,0.00068075,0.00204225,0.00068075
48,346.802,0.99499,0.57069,0.98741,0.99035,1,0.995,0.75026,0.94552,0.46122,0.9618,0.00200512,0.000668375,0.00200512,0.000668375,0.00200512,0.000668375,0.00200512,0.000668375
49,353.975,1.00686,0.57561,0.99046,0.9937,1,0.995,0.7264,0.97039,0.45337,0.96653,0.001968,0.000656,0.001968,0.000656,0.001968,0.000656,0.001968,0.000656
50,361.148,0.98759,0.56631,0.98244,0.99405,1,0.995,0.73051,0.96591,0.46487,0.96281,0.00193088,0.000643625,0.00193088,0.000643625,0.00193088,0.000643625,0.00193088,0.000643625
51,368.351,0.98888,0.55687,0.98241,0.99304,1,0.995,0.73949,0.94364,0.46121,0.95556,0.00189375,0.00063125,0.00189375,0.00063125,0.00189375,0.00063125,0.00189375,0.00063125
52,375.592,0.99356,0.56828,0.99016,0.99286,1,0.995,0.73465,0.9671,0.45842,0.96373,0.00185662,0.000618875,0.00185662,0.000618875,0.00185662,0.000618875,0.00185662,0.000618875
53,382.748,0.98462,0.56105,0.97805,0.99387,1,0.995,0.74791,0.92868,0.44412,0.95872,0.0018195,0.0006065,0.0018195,0.0006065,0.0018195,0.0006065,0.0018195,0.0006065
54,389.92,0.99288,0.56412,0.97984,0.99326,1,0.995,0.73786,0.94138,0.46957,0.95623,0.00178237,0.000594125,0.00178237,0.000594125,0.00178237,0.000594125,0.00178237,0.000594125
55,397.148,0.99945,0.55883,0.98626,0.99282,1,0.995,0.72961,0.94433,0.46366,0.96167,0.00174525,0.00058175,0.00174525,0.00058175,0.00174525,0.00058175,0.00174525,0.00058175
56,404.374,0.98122,0.54826,0.989,0.99375,1,0.995,0.74495,0.95068,0.4394,0.96423,0.00170812,0.000569375,0.00170812,0.000569375,0.00170812,0.000569375,0.00170812,0.000569375
57,411.52,0.98674,0.54993,0.98234,0.9934,1,0.995,0.73405,0.95087,0.45478,0.97905,0.001671,0.000557,0.001671,0.000557,0.001671,0.000557,0.001671,0.000557
58,418.712,0.98891,0.55421,0.97959,0.99213,1,0.995,0.73933,0.95938,0.4412,0.96379,0.00163388,0.000544625,0.00163388,0.000544625,0.00163388,0.000544625,0.00163388,0.000544625
59,425.916,0.97784,0.55173,0.97527,0.99361,1,0.995,0.7329,0.95124,0.43507,0.96323,0.00159675,0.00053225,0.00159675,0.00053225,0.00159675,0.00053225,0.00159675,0.00053225
