epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,85.1929,0.99613,0.64735,0.96329,0.87605,1,0.91144,0.62418,1.21391,0.90111,1.03264,0.0018254,0.000608468,0.0018254,0.000608468,0.0018254,0.000608468,0.0018254,0.000608468
31,88.0006,0.99968,0.64611,0.96094,0.87628,1,0.9094,0.62221,1.19728,0.88344,1.02851,0.00174052,0.000580174,0.00174052,0.000580174,0.00174052,0.000580174,0.00174052,0.000580174
32,90.8142,0.99357,0.62708,0.95486,0.87603,1,0.90443,0.62703,1.20152,0.89363,1.02433,0.00165564,0.00055188,0.00165564,0.00055188,0.00165564,0.00055188,0.00165564,0.00055188
33,93.5685,0.96367,0.61779,0.94742,0.87571,1,0.89214,0.60307,1.23158,0.88243,1.03892,0.00157076,0.000523586,0.00157076,0.000523586,0.00157076,0.000523586,0.00157076,0.000523586
34,96.3557,0.96163,0.61926,0.95161,0.87595,1,0.90657,0.61439,1.23421,0.88998,1.05127,0.00148587,0.000495291,0.00148587,0.000495291,0.00148587,0.000495291,0.00148587,0.000495291
35,99.1185,0.98608,0.61988,0.95311,0.87599,1,0.90722,0.62013,1.1993,0.88515,1.04504,0.00140099,0.000466997,0.00140099,0.000466997,0.00140099,0.000466997,0.00140099,0.000466997
36,101.911,0.99511,0.6235,0.95707,0.87574,1,0.91153,0.63567,1.1978,0.86961,1.03982,0.00131611,0.000438703,0.00131611,0.000438703,0.00131611,0.000438703,0.00131611,0.000438703
37,104.636,0.9707,0.61636,0.9513,0.87589,1,0.91327,0.6372,1.18519,0.83966,1.03475,0.00123123,0.000410409,0.00123123,0.000410409,0.00123123,0.000410409,0.00123123,0.000410409
38,107.448,0.97131,0.60826,0.95135,0.87619,1,0.90396,0.62162,1.19994,0.87877,1.0462,0.00114634,0.000382115,0.00114634,0.000382115,0.00114634,0.000382115,0.00114634,0.000382115
39,110.254,0.99551,0.61909,0.96058,0.87609,1,0.90556,0.6196,1.2046,0.8643,1.04904,0.00106146,0.00035382,0.00106146,0.00035382,0.00106146,0.00035382,0.00106146,0.00035382
40,113.128,0.96506,0.60911,0.94727,0.87579,1,0.89784,0.61725,1.18109,0.82878,1.03361,0.000976579,0.000325526,0.000976579,0.000325526,0.000976579,0.000325526,0.000976579,0.000325526
