epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,2.96808,3.13121,5.54993,2.3047,0,0,0,0,0,60.2969,0,0.00039996,0.00013332,0.00039996,0.00013332,0.00039996,0.00013332,0.00039996,0.00013332
2,5.00173,3.02365,5.32737,2.2128,0,0,0,0,0,60.2969,0,0.000825001,0.000275,0.000825001,0.000275,0.000825001,0.000275,0.000825001,0.000275
3,6.93527,2.63237,7.78932,1.96999,0,0,0,0,0,60.2969,0,0.00124146,0.000413821,0.00124146,0.000413821,0.00124146,0.000413821,0.00124146,0.000413821
4,8.8514,2.30627,7.18329,1.78434,0,0,0,0,0,60.2969,0,0.00164935,0.000549782,0.00164935,0.000549782,0.00164935,0.000549782,0.00164935,0.000549782
5,10.638,2.32767,5.028,1.84826,0,0,0,0,0,60.2969,0,0.00204865,0.000682883,0.00204865,0.000682883,0.00204865,0.000682883,0.00204865,0.000682883
6,12.4435,2.04828,4.78998,1.67621,0,0,0,0,0,59.9062,0,0.00243937,0.000813124,0.00243937,0.000813124,0.00243937,0.000813124,0.00243937,0.000813124
7,14.1739,1.81257,4.53688,1.51918,0,0,0,0,0,59.0469,0,0.00282152,0.000940506,0.00282152,0.000940506,0.00282152,0.000940506,0.00282152,0.000940506
8,15.9848,1.66287,4.29916,1.42076,0,0,0,0,0,53.5781,0,0.00310202,0.00103401,0.00310202,0.00103401,0.00310202,0.00103401,0.00310202,0.00103401
