epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,13.3469,2.60563,4.21625,1.99143,0.00338,0.13783,0.01285,0.00147,1.80023,3.95655,1.59208,0.00109808,0.000366027,0.00109808,0.000366027,0.00109808,0.000366027,0.00109808,0.000366027
2,25.1478,1.40223,3.29683,1.27447,0.68525,0.77221,0.76333,0.57477,1.0208,1.9534,1.03596,0.00216534,0.000721781,0.00216534,0.000721781,0.00216534,0.000721781,0.00216534,0.000721781
3,36.4814,1.10153,1.83557,1.07736,0.97752,0.99302,0.98809,0.71785,0.94712,0.751,0.94234,0.00318861,0.00106287,0.00318861,0.00106287,0.00318861,0.00106287,0.00318861,0.00106287
4,47.6603,1.0042,0.94884,1.00374,0.99142,1,0.98865,0.71575,0.93138,0.62492,0.94806,0.00313502,0.00104501,0.00313502,0.00104501,0.00313502,0.00104501,0.00313502,0.00104501
5,58.8962,0.94447,0.76787,0.97746,0.99174,1,0.98901,0.73468,0.89013,0.57313,0.91354,0.00306903,0.00102301,0.00306903,0.00102301,0.00306903,0.00102301,0.00306903,0.00102301
6,70.0706,0.93078,0.6993,0.96636,0.99169,1,0.99171,0.73942,0.89695,0.55087,0.91304,0.00300303,0.00100101,0.00300303,0.00100101,0.00300303,0.00100101,0.00300303,0.00100101
7,81.3135,0.91916,0.65869,0.96274,0.99196,1,0.99044,0.73487,0.89412,0.50797,0.9224,0.00293704,0.000979013,0.00293704,0.000979013,0.00293704,0.000979013,0.00293704,0.000979013
8,92.5095,0.91941,0.63412,0.96137,0.99188,1,0.98971,0.74019,0.85516,0.49694,0.91178,0.00287105,0.000957015,0.00287105,0.000957015,0.00287105,0.000957015,0.00287105,0.000957015
9,103.781,0.90007,0.60693,0.95997,0.99168,1,0.98966,0.73909,0.86,0.51141,0.91971,0.00280505,0.000935018,0.00280505,0.000935018,0.00280505,0.000935018,0.00280505,0.000935018
10,115.046,0.90239,0.58854,0.95864,0.99184,1,0.99049,0.7356,0.88872,0.47022,0.92468,0.00273906,0.00091302,0.00273906,0.00091302,0.00273906,0.00091302,0.00273906,0.00091302
11,126.27,0.89396,0.56741,0.9534,0.99193,1,0.99018,0.74373,0.88289,0.46064,0.92172,0.00267307,0.000891022,0.00267307,0.000891022,0.00267307,0.000891022,0.00267307,0.000891022
12,137.477,0.88543,0.55403,0.95579,0.99179,1,0.99046,0.73169,0.90624,0.46339,0.9277,0.00260707,0.000869024,0.00260707,0.000869024,0.00260707,0.000869024,0.00260707,0.000869024
13,148.717,0.88795,0.54396,0.95721,0.9918,1,0.99085,0.73794,0.89427,0.4387,0.92885,0.00254108,0.000847026,0.00254108,0.000847026,0.00254108,0.000847026,0.00254108,0.000847026
14,160.337,0.8869,0.53786,0.95517,0.99197,1,0.98914,0.7453,0.87564,0.43915,0.9217,0.00247509,0.000825029,0.00247509,0.000825029,0.00247509,0.000825029,0.00247509,0.000825029
15,171.601,0.88719,0.52696,0.95284,0.99197,1,0.98931,0.74768,0.86433,0.41023,0.91852,0.00240909,0.000803031,0.00240909,0.000803031,0.00240909,0.000803031,0.00240909,0.000803031
16,182.797,0.87517,0.51754,0.95058,0.99199,1,0.98965,0.74729,0.87272,0.42334,0.92147,0.0023431,0.000781033,0.0023431,0.000781033,0.0023431,0.000781033,0.0023431,0.000781033
17,194.048,0.87967,0.50892,0.95281,0.99193,1,0.99096,0.74684,0.87006,0.41035,0.92885,0.00227711,0.000759035,0.00227711,0.000759035,0.00227711,0.000759035,0.00227711,0.000759035
18,205.248,0.87944,0.50389,0.95068,0.99208,1,0.98824,0.74523,0.8749,0.41903,0.93805,0.00221111,0.000737037,0.00221111,0.000737037,0.00221111,0.000737037,0.00221111,0.000737037
19,216.529,0.87416,0.49787,0.95123,0.99207,1,0.99126,0.74976,0.8729,0.39812,0.94693,0.00214512,0.00071504,0.00214512,0.00071504,0.00214512,0.00071504,0.00214512,0.00071504
20,227.737,0.88094,0.49453,0.95144,0.99195,1,0.98833,0.74683,0.86172,0.38878,0.92979,0.00207913,0.000693042,0.00207913,0.000693042,0.00207913,0.000693042,0.00207913,0.000693042
21,238.982,0.8722,0.49069,0.95259,0.99199,1,0.98996,0.74886,0.85212,0.40999,0.92289,0.00201313,0.000671044,0.00201313,0.000671044,0.00201313,0.000671044,0.00201313,0.000671044
22,250.209,0.87207,0.48715,0.95283,0.99198,1,0.98974,0.75178,0.85628,0.39231,0.93245,0.00194714,0.000649046,0.00194714,0.000649046,0.00194714,0.000649046,0.00194714,0.000649046
23,261.455,0.8664,0.48008,0.9481,0.99205,1,0.98922,0.74736,0.86193,0.39641,0.92838,0.00188115,0.000627048,0.00188115,0.000627048,0.00188115,0.000627048,0.00188115,0.000627048
