epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,26.873,0.78208,0.91329,0.93382,0.99475,1,0.995,0.73332,1.00526,0.73075,0.83048,0.00356521,0.0011884,0.00356521,0.0011884,0.00356521,0.0011884,0.00356521,0.0011884
31,27.6305,0.812,0.90216,0.95483,0.99364,1,0.995,0.74565,0.93364,0.70807,0.81603,0.0035157,0.0011719,0.0035157,0.0011719,0.0035157,0.0011719,0.0035157,0.0011719
32,28.4544,0.75441,0.83778,0.91222,0.99228,1,0.995,0.79795,0.80034,0.69769,0.79703,0.00346619,0.0011554,0.00346619,0.0011554,0.00346619,0.0011554,0.00346619,0.0011554
33,29.2112,0.77509,0.87501,0.94521,0.99467,1,0.995,0.76025,0.85568,0.6668,0.80414,0.00341668,0.00113889,0.00341668,0.00113889,0.00341668,0.00113889,0.00341668,0.00113889
34,29.9717,0.71334,0.81048,0.90284,0.99442,1,0.995,0.76103,0.83061,0.65537,0.80209,0.00336717,0.00112239,0.00336717,0.00112239,0.00336717,0.00112239,0.00336717,0.00112239
35,30.7275,0.72231,1.05184,0.90082,0.99415,1,0.995,0.74054,0.86768,0.64884,0.80375,0.00331766,0.00110589,0.00331766,0.00110589,0.00331766,0.00110589,0.00331766,0.00110589
36,31.5554,0.80324,0.85684,0.95264,0.995,1,0.995,0.76368,0.83301,0.62399,0.80173,0.00326815,0.00108938,0.00326815,0.00108938,0.00326815,0.00108938,0.00326815,0.00108938
37,32.3048,0.72921,0.81048,0.91596,0.9951,1,0.995,0.75894,0.80258,0.5945,0.80075,0.00321864,0.00107288,0.00321864,0.00107288,0.00321864,0.00107288,0.00321864,0.00107288
38,33.0695,0.6995,0.77455,0.89412,0.99555,1,0.995,0.75848,0.83646,0.57489,0.81044,0.00316913,0.00105638,0.00316913,0.00105638,0.00316913,0.00105638,0.00316913,0.00105638
39,33.8283,0.79511,0.81985,0.91118,0.99505,1,0.995,0.74635,0.8576,0.57489,0.81025,0.00311962,0.00103987,0.00311962,0.00103987,0.00311962,0.00103987,0.00311962,0.00103987
40,34.6354,0.75738,0.78884,0.90212,0.99516,1,0.995,0.78768,0.80504,0.52924,0.80203,0.00307011,0.00102337,0.00307011,0.00102337,0.00307011,0.00102337,0.00307011,0.00102337
41,35.3912,0.74367,0.81489,0.93006,0.9953,1,0.995,0.77461,0.83397,0.53828,0.80365,0.0030206,0.00100687,0.0030206,0.00100687,0.0030206,0.00100687,0.0030206,0.00100687
