epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
31,333.006,1.03799,0.49994,0.95158,0.99959,1,0.995,0.69489,1.07809,0.4119,0.96109,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812
32,343.843,1.06352,0.50234,0.96144,0.99957,1,0.995,0.68174,1.10754,0.42395,0.97855,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724
33,354.72,1.0374,0.49882,0.95399,0.99959,1,0.995,0.68943,1.07991,0.39966,0.96299,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328
34,365.546,1.04248,0.4995,0.95482,0.99958,1,0.995,0.69007,1.07983,0.40873,0.95956,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932
35,376.463,1.05448,0.4923,0.95571,0.99957,1,0.995,0.69473,1.06444,0.41882,0.94972,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536
36,387.314,1.05582,0.48977,0.95956,0.99959,1,0.995,0.69919,1.06215,0.40261,0.94618,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614
37,398.161,1.04509,0.48413,0.96159,0.99958,1,0.995,0.69114,1.07208,0.4366,0.9565,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744
38,409.027,1.05845,0.47726,0.95059,0.99956,1,0.995,0.69447,1.06886,0.41033,0.94553,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348
39,419.806,1.05414,0.46695,0.95423,0.99958,1,0.995,0.69163,1.07045,0.43131,0.9475,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952
40,430.656,1.03237,0.47126,0.9518,0.99959,1,0.995,0.69424,1.0672,0.46689,0.95488,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556
41,440.697,1.05376,0.50118,0.94341,0.99959,1,0.995,0.69202,1.0766,0.46095,0.95336,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416
42,450.556,1.04043,0.49786,0.95152,0.99957,1,0.995,0.69831,1.07376,0.45127,0.95347,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764
43,460.484,1.05343,0.48226,0.94907,0.99957,1,0.995,0.69115,1.09472,0.43688,0.96935,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368
44,470.336,1.03396,0.48043,0.94655,0.99958,1,0.995,0.69989,1.08879,0.39267,0.96405,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972
45,480.249,1.04742,0.47642,0.95448,0.99957,1,0.995,0.68088,1.09545,0.39851,0.96564,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576
46,490.146,1.04025,0.47037,0.94192,0.99957,1,0.995,0.68918,1.07235,0.41779,0.96059,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218
47,500.009,1.0369,0.46338,0.95613,0.99958,1,0.995,0.69459,1.07297,0.41317,0.96154,0.0005352,0.0001784,0.0005352,0.0001784,0.0005352,0.0001784,0.0005352,0.0001784
48,509.932,1.03539,0.46331,0.94337,0.99958,1,0.995,0.69206,1.08018,0.4226,0.96156,0.0004164,0.0001388,0.0004164,0.0001388,0.0004164,0.0001388,0.0004164,0.0001388
49,520.328,1.03512,0.4628,0.94973,0.99958,1,0.995,0.69428,1.07671,0.41605,0.96134,0.0002976,9.92e-05,0.0002976,9.92e-05,0.0002976,9.92e-05,0.0002976,9.92e-05
50,530.154,1.02731,0.45492,0.94577,0.99959,1,0.995,0.6938,1.07463,0.40942,0.95979,0.0001788,5.96e-05,0.0001788,5.96e-05,0.0001788,5.96e-05,0.0001788,5.96e-05
