epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,6.46958,2.21866,4.63528,1.71784,0,0,0,0,1.86785,4.12503,1.56647,0.00121795,0.000405983,0.00121795,0.000405983,0.00121795,0.000405983,0.00121795,0.000405983
2,12.2012,1.29333,3.95432,1.04767,0.00027,0.03125,0.00016,2e-05,1.09098,3.6889,0.97076,0.00241908,0.000806361,0.00241908,0.000806361,0.00241908,0.000806361,0.00241908,0.000806361
3,17.7766,1.14184,3.07167,0.96253,0.56573,0.72124,0.46504,0.32973,1.08939,2.02087,1.00408,0.00357072,0.00119024,0.00357072,0.00119024,0.00357072,0.00119024,0.00357072,0.00119024
4,23.222,1.12012,2.09447,0.97939,0.6079,0.91667,0.71154,0.50845,1.09452,1.52367,0.99799,0.00352725,0.00117575,0.00352725,0.00117575,0.00352725,0.00117575,0.00352725,0.00117575
5,28.741,1.08697,1.62457,0.97276,0.73236,1,0.76127,0.55202,1.01733,1.20502,0.99526,0.003453,0.001151,0.003453,0.001151,0.003453,0.001151,0.003453,0.001151
6,34.2429,1.04996,1.36244,0.96466,0.73344,1,0.76402,0.55423,0.99428,1.12637,0.97473,0.00337875,0.00112625,0.00337875,0.00112625,0.00337875,0.00112625,0.00337875,0.00112625
7,39.8169,1.04019,1.23867,0.96307,0.73237,1,0.77727,0.5578,1.00434,1.08243,0.98575,0.0033045,0.0011015,0.0033045,0.0011015,0.0033045,0.0011015,0.0033045,0.0011015
8,45.2877,1.02673,1.20102,0.95582,0.73364,1,0.75916,0.5422,1.04033,1.01078,0.99121,0.00323025,0.00107675,0.00323025,0.00107675,0.00323025,0.00107675,0.00323025,0.00107675
9,50.7862,1.01831,1.11845,0.95264,0.73311,1,0.76801,0.55961,0.99328,0.98617,0.96788,0.003156,0.001052,0.003156,0.001052,0.003156,0.001052,0.003156,0.001052
10,56.3155,1.00905,1.07726,0.94865,0.73401,1,0.77191,0.56777,0.98841,0.96683,0.96855,0.00308175,0.00102725,0.00308175,0.00102725,0.00308175,0.00102725,0.00308175,0.00102725
11,61.7979,1.00598,1.06121,0.94482,0.7339,1,0.76632,0.56112,0.98894,0.91944,0.98973,0.0030075,0.0010025,0.0030075,0.0010025,0.0030075,0.0010025,0.0030075,0.0010025
12,67.2512,0.99942,1.05689,0.94569,0.73425,1,0.76795,0.55668,0.98783,0.91174,0.98824,0.00293325,0.00097775,0.00293325,0.00097775,0.00293325,0.00097775,0.00293325,0.00097775
13,72.7965,0.99856,1.01103,0.94506,0.73439,1,0.76157,0.55951,0.97102,0.92374,0.97978,0.002859,0.000953,0.002859,0.000953,0.002859,0.000953,0.002859,0.000953
14,78.3131,0.99601,0.99414,0.95091,0.73382,1,0.77078,0.56799,0.96691,0.91136,0.97765,0.00278475,0.00092825,0.00278475,0.00092825,0.00278475,0.00092825,0.00278475,0.00092825
15,83.8569,0.99657,0.9811,0.94366,0.7344,1,0.78035,0.57906,0.95556,0.88628,0.97296,0.0027105,0.0009035,0.0027105,0.0009035,0.0027105,0.0009035,0.0027105,0.0009035
16,89.3529,0.98974,0.95489,0.93449,0.73453,1,0.77035,0.56976,0.97097,0.87021,0.97405,0.00263625,0.00087875,0.00263625,0.00087875,0.00263625,0.00087875,0.00263625,0.00087875
17,94.8781,0.99324,0.97874,0.94349,0.73449,1,0.7678,0.5635,0.98723,0.86148,0.98319,0.002562,0.000854,0.002562,0.000854,0.002562,0.000854,0.002562,0.000854
