epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
31,281.214,0.94217,0.61105,0.92676,0.99868,1,0.995,0.73114,1.0329,0.53147,0.98112,0.00203041,0.000676802,0.00203041,0.000676802,0.00203041,0.000676802,0.00203041,0.000676802
32,290.139,0.94387,0.59964,0.92982,0.99754,1,0.995,0.72375,1.05021,0.52789,0.98594,0.00193139,0.000643795,0.00193139,0.000643795,0.00193139,0.000643795,0.00193139,0.000643795
33,298.993,0.92435,0.5969,0.92391,0.99731,1,0.995,0.73462,1.0416,0.52299,0.98803,0.00183237,0.000610789,0.00183237,0.000610789,0.00183237,0.000610789,0.00183237,0.000610789
34,307.909,0.93016,0.58679,0.92008,0.9982,1,0.995,0.74072,1.01576,0.5024,0.97936,0.00173335,0.000577782,0.00173335,0.000577782,0.00173335,0.000577782,0.00173335,0.000577782
35,316.754,0.93031,0.58744,0.92005,0.99866,1,0.995,0.7409,1.03847,0.49472,0.99115,0.00163433,0.000544776,0.00163433,0.000544776,0.00163433,0.000544776,0.00163433,0.000544776
36,325.644,0.9527,0.58163,0.93438,0.99846,1,0.995,0.74542,1.03672,0.48696,0.98957,0.00153531,0.000511769,0.00153531,0.000511769,0.00153531,0.000511769,0.00153531,0.000511769
37,334.497,0.92086,0.57791,0.92377,0.99846,1,0.995,0.73292,1.02966,0.48848,0.98649,0.00143629,0.000478762,0.00143629,0.000478762,0.00143629,0.000478762,0.00143629,0.000478762
38,343.35,0.91987,0.57388,0.92559,0.99845,1,0.995,0.74501,0.99739,0.49382,0.97707,0.00133727,0.000445756,0.00133727,0.000445756,0.00133727,0.000445756,0.00133727,0.000445756
39,352.214,0.9229,0.57492,0.92245,0.9988,1,0.995,0.74768,0.99707,0.4806,0.98397,0.00123825,0.000412749,0.00123825,0.000412749,0.00123825,0.000412749,0.00123825,0.000412749
40,361.134,0.92329,0.56954,0.92337,0.9992,1,0.995,0.73744,0.99092,0.46798,0.97805,0.00113923,0.000379743,0.00113923,0.000379743,0.00113923,0.000379743,0.00113923,0.000379743
41,369.282,0.93967,0.86964,0.93915,0.99889,1,0.995,0.72977,1.03938,0.5113,0.98446,0.00104021,0.000346736,0.00104021,0.000346736,0.00104021,0.000346736,0.00104021,0.000346736
42,377.346,0.9112,0.84397,0.92724,0.99889,1,0.995,0.71847,1.0381,0.5261,0.99203,0.000941188,0.000313729,0.000941188,0.000313729,0.000941188,0.000313729,0.000941188,0.000313729
43,385.411,0.8984,0.80697,0.92279,0.99895,1,0.995,0.72631,1.04173,0.50835,0.99371,0.000842168,0.000280723,0.000842168,0.000280723,0.000842168,0.000280723,0.000842168,0.000280723
44,393.538,0.89097,0.80054,0.91507,0.99882,1,0.995,0.72255,1.0204,0.5016,0.99419,0.000743149,0.000247716,0.000743149,0.000247716,0.000743149,0.000247716,0.000743149,0.000247716
45,401.561,0.89565,0.79995,0.92153,0.99875,1,0.995,0.74387,1.00683,0.48217,0.99001,0.000644129,0.00021471,0.000644129,0.00021471,0.000644129,0.00021471,0.000644129,0.00021471
46,409.596,0.92353,0.78928,0.92808,0.99919,1,0.995,0.73948,1.00208,0.47805,0.98797,0.000545109,0.000181703,0.000545109,0.000181703,0.000545109,0.000181703,0.000545109,0.000181703
47,417.644,0.88142,0.79068,0.92608,0.99908,1,0.995,0.73373,1.00555,0.46442,0.98644,0.000446089,0.000148696,0.000446089,0.000148696,0.000446089,0.000148696,0.000446089,0.000148696
48,425.751,0.89099,0.76611,0.93296,0.99909,1,0.995,0.7231,1.00391,0.47317,0.98837,0.000347069,0.00011569,0.000347069,0.00011569,0.000347069,0.00011569,0.000347069,0.00011569
49,433.806,0.87317,0.74617,0.90889,0.99899,1,0.995,0.72643,0.99343,0.46427,0.98868,0.00024805,8.26832e-05,0.00024805,8.26832e-05,0.00024805,8.26832e-05,0.00024805,8.26832e-05
50,441.902,0.8919,0.7675,0.9322,0.99895,1,0.995,0.72661,0.99655,0.46997,0.99158,0.00014903,4.96766e-05,0.00014903,4.96766e-05,0.00014903,4.96766e-05,0.00014903,4.96766e-05
