epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,6.46229,2.23182,4.89416,1.76874,0,0,0,0,1.67805,4.3168,1.66832,0.00121795,0.000405983,0.00121795,0.000405983,0.00121795,0.000405983,0.00121795,0.000405983
2,12.188,1.28949,4.14823,1.06887,0.00244,0.38554,0.00397,0.00162,1.19621,3.69439,0.98066,0.00241908,0.000806361,0.00241908,0.000806361,0.00241908,0.000806361,0.00241908,0.000806361
3,17.751,1.1431,3.41644,0.94884,0.59809,0.39118,0.26541,0.18263,1.12522,2.50135,0.95624,0.00357072,0.00119024,0.00357072,0.00119024,0.00357072,0.00119024,0.00357072,0.00119024
4,23.1709,1.11111,2.54959,0.96395,0.27062,0.96435,0.40717,0.30013,0.98072,1.88153,0.91342,0.00352725,0.00117575,0.00352725,0.00117575,0.00352725,0.00117575,0.00352725,0.00117575
5,28.6636,1.09165,2.12471,0.95721,0.49845,1,0.54133,0.40024,0.99114,1.64328,0.94566,0.003453,0.001151,0.003453,0.001151,0.003453,0.001151,0.003453,0.001151
6,34.0993,1.05367,1.84888,0.95517,0.49868,1,0.5467,0.38782,0.97355,1.43484,0.94077,0.00337875,0.00112625,0.00337875,0.00112625,0.00337875,0.00112625,0.00337875,0.00112625
7,39.5556,1.03764,1.69594,0.94476,0.49821,1,0.53709,0.3929,0.97667,1.36974,0.9332,0.0033045,0.0011015,0.0033045,0.0011015,0.0033045,0.0011015,0.0033045,0.0011015
8,44.9905,1.01986,1.59703,0.93389,0.49906,1,0.54812,0.41116,0.95136,1.25485,0.92934,0.00323025,0.00107675,0.00323025,0.00107675,0.00323025,0.00107675,0.00323025,0.00107675
9,50.4569,1.01904,1.51028,0.93935,0.49783,1,0.54993,0.41067,0.95579,1.25392,0.9316,0.003156,0.001052,0.003156,0.001052,0.003156,0.001052,0.003156,0.001052
10,55.9253,1.01085,1.47686,0.93148,0.49938,1,0.52362,0.39114,0.97026,1.19778,0.93293,0.00308175,0.00102725,0.00308175,0.00102725,0.00308175,0.00102725,0.00308175,0.00102725
11,61.3986,0.99281,1.4402,0.92882,0.49915,1,0.53396,0.39263,0.97733,1.17239,0.9474,0.0030075,0.0010025,0.0030075,0.0010025,0.0030075,0.0010025,0.0030075,0.0010025
12,66.8303,0.98742,1.40903,0.92752,0.49888,1,0.5389,0.39804,0.95744,1.16952,0.9487,0.00293325,0.00097775,0.00293325,0.00097775,0.00293325,0.00097775,0.00293325,0.00097775
13,72.2802,0.9905,1.40721,0.92788,0.49891,1,0.52637,0.38973,0.96156,1.16313,0.94335,0.002859,0.000953,0.002859,0.000953,0.002859,0.000953,0.002859,0.000953
14,77.7489,0.98537,1.38821,0.93002,0.49878,1,0.52741,0.39026,0.9649,1.14327,0.93258,0.00278475,0.00092825,0.00278475,0.00092825,0.00278475,0.00092825,0.00278475,0.00092825
15,83.2032,0.9956,1.35461,0.93215,0.4991,1,0.52405,0.38687,0.95872,1.11852,0.9426,0.0027105,0.0009035,0.0027105,0.0009035,0.0027105,0.0009035,0.0027105,0.0009035
16,88.6481,0.97751,1.31604,0.92025,0.49919,1,0.55537,0.41613,0.94187,1.12501,0.94154,0.00263625,0.00087875,0.00263625,0.00087875,0.00263625,0.00087875,0.00263625,0.00087875
17,94.1454,0.96776,1.34801,0.92169,0.49927,1,0.54325,0.40452,0.95725,1.09832,0.94522,0.002562,0.000854,0.002562,0.000854,0.002562,0.000854,0.002562,0.000854
18,99.6314,0.98546,1.30951,0.92479,0.49918,1,0.53115,0.39122,0.96242,1.09882,0.95109,0.00248775,0.00082925,0.00248775,0.00082925,0.00248775,0.00082925,0.00248775,0.00082925
19,105.107,0.98347,1.319,0.93556,0.49943,1,0.53713,0.39966,0.95528,1.08185,0.94915,0.0024135,0.0008045,0.0024135,0.0008045,0.0024135,0.0008045,0.0024135,0.0008045
20,110.596,0.99028,1.29415,0.93061,0.49895,1,0.53807,0.40324,0.95313,1.06841,0.9511,0.00233925,0.00077975,0.00233925,0.00077975,0.00233925,0.00077975,0.00233925,0.00077975
21,116.097,0.97281,1.2668,0.92424,0.49925,1,0.54129,0.40604,0.95148,1.08051,0.95788,0.002265,0.000755,0.002265,0.000755,0.002265,0.000755,0.002265,0.000755
22,121.589,0.95309,1.27497,0.93078,0.49943,1,0.52758,0.38848,0.97785,1.05874,0.9694,0.00219075,0.00073025,0.00219075,0.00073025,0.00219075,0.00073025,0.00219075,0.00073025
23,127.119,0.98192,1.26551,0.92254,0.49919,1,0.54179,0.40409,0.95858,1.02496,0.96665,0.0021165,0.0007055,0.0021165,0.0007055,0.0021165,0.0007055,0.0021165,0.0007055
24,132.54,0.96438,1.24306,0.92566,0.49918,1,0.54995,0.4092,0.94427,1.00816,0.95427,0.00204225,0.00068075,0.00204225,0.00068075,0.00204225,0.00068075,0.00204225,0.00068075
25,138.065,0.96465,1.22594,0.92765,0.49903,1,0.53725,0.39905,0.95335,1.00594,0.95923,0.001968,0.000656,0.001968,0.000656,0.001968,0.000656,0.001968,0.000656
26,143.466,0.96603,1.24668,0.92196,0.49923,1,0.5321,0.39533,0.94777,1.01554,0.95767,0.00189375,0.00063125,0.00189375,0.00063125,0.00189375,0.00063125,0.00189375,0.00063125
